160,Elking,Seth,FR-1,Cincinnati,3:44.59,Wake Forest Invitational,Apr 19,2024
161,Richardson,Freddy,JR-3,Lamar,3:44.70,2024 Bryan Clay Invitational,Apr 11,2024
162,Seigne,Pierce,FR-1,Wisconsin,3:44.73,Penn Relays,Apr 25,2024
163,Henry,Chris,FR-1,Colorado St.,3:44.77,Doug Max Invitational,Apr 28,2024
164,Nester,Luke,JR-3,Navy,3:44.79,Virginia Challenge,Apr 19,2024
164,Kain,Jeremy,SO-2,Duke,3:44.79,Duke Invitational,Apr 11,2024
166,Nyoak,Kang,JR-3,Northern Arizona,3:44.82,2024 Bryan Clay Invitational,Apr 11,2024
166,Cantlon,Patrick,SO-2,Northeastern,3:44.82,2024 Friar Invitational,Apr 12,2024
168,Atkins,Cooper,JR-3,Auburn,3:44.83,Pepsi Florida Relays,Mar 29,2024
169,Gibbens,Chandler,SR-4,Kansas,3:44.84,Kansas Relays,Apr 18,2024
170,Wester,Joe,JR-3,Florida,3:44.85,Tom Jones Memorial Invitational,Apr 12,2024
171,Winter,William,FR-1,Virginia Tech,3:44.87,Virginia High Performance,Apr 28,2024
172,Las Heras,Aaron,SR-4,Northern Arizona,3:44.90,2024 Bryan Clay Invitational,Apr 11,2024
173,Hilbert,Evan,SR-4,Buffalo,3:44.91,Bison Outdoor Classic,Apr 12,2024
173,Murray,Andrew,SO-2,Rice,3:44.91,The 41st Victor Lopez Classic,Mar 21,2024
175,Coogan,Will,SR-4,North Carolina,3:44.93,Wake Forest Invitational,Apr 19,2024
176,Fahl,Hannes,SO-2,Arkansas State,3:44.96,2024 Bryan Clay Invitational,Apr 11,2024
177,Kabasenche,Eliason,JR-3,Portland,3:44.97,Stanford Invitational,Mar 29,2024
177,Kunin,Illia,JR-3,Tulane,3:44.97,2024 Bryan Clay Invitational,Apr 11,2024
179,Affolder,Luke,JR-3,Oregon,3:44.99,2024 Bryan Clay Invitational,Apr 11,2024
180,Ba,Baidy,JR-3,Kent State,3:45.00,Duke Invitational,Apr 11,2024
181,Gajdos,Ondrej,FR-1,Texas A&M,3:45.03,Penn Relays,Apr 25,2024
182,Piotrowski,Tanner,JR-3,Penn State,3:45.04,Virginia Challenge,Apr 19,2024
183,Yanouri,Mehdi,SR-4,Oklahoma State,3:45.05,2024 Bryan Clay Invitational,Apr 11,2024
184,Kibiego,Victor,JR-3,Texas A&M,3:45.10,18th Carolina Spring Break Classic,Mar 14,2024
185,Rogalski,Jared,SR-4,Albany,3:45.11,Virginia Challenge,Apr 19,2024
186,Perelli,Luke,JR-3,Michigan State,3:45.16,Virginia Challenge,Apr 19,2024
187,Kiplagat,Evans,FR-1,New Mexico,3:45.22,New Mexico Spring Invitational,Mar 23,2024
188,Granados,Ayden,FR-1,Oklahoma State,3:45.24,John McDonnell Invitational,Apr 18,2024
188,Moulai,Nick,SR-4,La Salle,3:45.24,Paul Donahue Invitational at Widener University,Apr 19,2024
190,Watson,Ryan,FR-1,Penn State,3:45.27,Virginia Challenge,Apr 19,2024
190,Birnbaum,Simeon,FR-1,Oregon,3:45.27,Oregon Preview,Mar 22,2024
192,Herold,Peter,SR-4,Georgetown,3:45.34,2024 George Mason Ebanks Invitational,Apr 5,2024
193,Dieterich,Max,SR-4,Bradley,3:45.36,114th Drake Relays,Apr 24,2024
194,Miller,Jack,SR-4,Pittsburgh,3:45.37,Bison Outdoor Classic,Apr 12,2024
195,Erickson,Matthew,JR-3,Oregon,3:45.38,Oregon Preview,Mar 22,2024
195,Ballinger,Henry,FR-1,Montana,3:45.38,Cat - Griz Outdoor Dual,Apr 5,2024
197,Goodman,Leo,SO-2,Minnesota,3:45.42,Gary Wilson Invitational,Apr 24,2024
198,Nelson,Spencer,SR-4,Utah State,3:45.47,Aggie Invitational,Apr 19,2024
199,Hunter,Jacob,SR-4,Virginia,3:45.49,Virginia High Performance,Apr 28,2024
200,Vorbach,David,SR-4,NC State,3:45.51,Duke Invitational,Apr 11,2024
201,Diamond,Thomas,FR-1,Washington,3:45.52,Stanford Invitational,Mar 29,2024
202,Moe,Ethan,FR-1,North Dakota State,3:45.54,2024 Bryan Clay Invitational,Apr 11,2024
202,Wiles,Kian,FR-1,Eastern Michigan,3:45.54,Wake Forest Invitational,Apr 19,2024
204,Ishii,Yukichi,JR-3,Penn State,3:45.58,Raleigh Relays,Mar 28,2024
205,Lawler,Sam,JR-3,Syracuse,3:45.66,Virginia Challenge,Apr 19,2024
206,Segurola,Martin,SO-2,Indiana,3:45.68,2024 Jim Green Invitational,Apr 19,2024
207,Mackinnon,Perry,JR-3,Syracuse,3:45.70,Virginia Challenge,Apr 19,2024
208,El-Fadl,Omer,JR-3,McNeese State,3:45.71,2024 Bryan Clay Invitational,Apr 11,2024
209,Back,Liam,JR-3,Providence,3:45.72,UCF Black & Gold Invite,Mar 15,2024
210,Steiner,Albert,SR-4,Wyoming,3:45.74,Doug Max Invitational,Apr 28,2024
211,Fowkes,Ryan,SR-4,George Washington,3:45.80,Virginia Challenge,Apr 19,2024
212,Leath,Alex,FR-1,Virginia,3:45.83,Raleigh Relays,Mar 28,2024
212,Skelly,William,FR-1,Duke,3:45.83,Duke Invitational,Apr 11,2024
212,Evans,Wyatt,SO-2,Utah State,3:45.83,Aggie Invitational,Apr 19,2024
215,Brown,Alexander,SO-2,Boston College,3:45.87,Virginia High Performance,Apr 28,2024
216,Thomson,Jason,JR-3,High Point,3:45.88,Duke Invitational,Apr 11,2024
217,Imroth,Kristian,JR-3,Eastern Kentucky,3:45.89,EKU spring invitational,Mar 22,2024
217,Graham-Marr,Tom,SR-4,Boise State,3:45.89,Steve Scott Invitational,Apr 26,2024
219,Henson,Connor,FR-1,Ole Miss,3:45.93,LSU Battle on the Bayou,Mar 29,2024
220,De Haas,Matt,SR-4,Maryland,3:45.95,Virginia Challenge,Apr 19,2024
221,Ptack,James,JR-3,La Salle,3:45.97,Paul Donahue Invitational at Widener University,Apr 19,2024
222,Boyden,Thomas,JR-3,Stanford,3:45.99,Stanford vs Cal Big Meet,Apr 30,2024
223,Kampsen,Brandon,FR-1,South Dakota St.,3:46.00,2024 Bryan Clay Invitational,Apr 11,2024
224,Shively,Xian,JR-3,Villanova,3:46.01,Penn Relays,Apr 25,2024
225,Thygesen,Patrick,JR-3,Providence,3:46.02,2024 Friar Invitational,Apr 12,2024
226,Atkeson,Winslow,JR-3,Yale,3:46.05,UCF Knights Invite,Mar 22,2024
227,Larson,Wesley,JR-3,NC State,3:46.06,Duke Invitational,Apr 11,2024
228,Drometer,Owen,SR-4,Duke,3:46.08,Raleigh Relays,Mar 28,2024
229,Chavand,Mathis,JR-3,Illinois State,3:46.11,114th Drake Relays,Apr 24,2024
230,Seymour,Brayden,FR-1,Furman,3:46.13,Wake Forest Invitational,Apr 19,2024
230,Payton,Andrew,SR-4,Little Rock,3:46.13,Virginia Challenge,Apr 19,2024
232,Killewald,Gage,SO-2,Michigan State,3:46.14,Virginia Challenge,Apr 19,2024
233,Wells,Zachery,SR-4,Northern Colorado,3:46.17,Tom Jones Memorial Invitational,Apr 12,2024
233,Comerford,Alex,SR-4,Syracuse,3:46.17,Virginia Challenge,Apr 19,2024
233,Truitt,Zack,JR-3,Georgia,3:46.17,Outdoor Music City Challenge,Apr 26,2024
236,Gonzalez,Jose,SR-4,Texas Southern,3:46.19,J Fred Duckett Twilight Meet,Apr 20,2024
236,Casarez,Eric,SR-4,Texas A&M,3:46.19,18th Spring Break Classic,Mar 14,2024
238,Talley,Tanner,SO-2,Kansas,3:46.21,Kansas Relays,Apr 18,2024
238,Richtman,Matthew,SR-4,Montana State,3:46.21,Cat - Griz Outdoor Dual,Apr 5,2024
240,Herrmann,Lorenz,SR-4,Idaho,3:46.22,2024 Buc Scoring Invite,Mar 21,2024
241,Giffin,Brogan,JR-3,Drake,3:46.24,2024 Bryan Clay Invitational,Apr 11,2024
242,Gamble,Brian,FR-1,Yale,3:46.25,Wake Forest Invitational,Apr 19,2024
242,McNair,Landen,SO-2,Ole Miss,3:46.25,LSU Battle on the Bayou,Mar 29,2024
244,Kosgei,Joshua,FR-1,South Carolina,3:46.28,Pepsi Florida Relays,Mar 29,2024
244,Prakash,Rishabh,SR-4,Notre Dame,3:46.28,GVSU Extra Weekend Meet,Apr 25,2024
246,Ferguson,Graham,JR-3,High Point,3:46.32,Wake Forest Invitational,Apr 19,2024
247,Simon,Aidan,SO-2,Drake,3:46.36,2024 Bryan Clay Invitational,Apr 11,2024
248,Gannon,Gus,SO-2,Rice,3:46.38,The 41st Victor Lopez Classic,Mar 21,2024
249,Feeny,Travis,SR-4,Southern Utah,3:46.39,2024 Bryan Clay Invitational,Apr 11,2024
249,Brewer,Leo,SO-2,Yale,3:46.39,UCF Knights Invite,Mar 22,2024
251,Mulryan,Patrick,FR-1,Boston College,3:46.46,Virginia High Performance,Apr 28,2024
252,Kapel,Nathan,FR-1,Stephen F. Austin,3:46.48,64th Annual Mt. SAC Relays,Apr 17,2024
252,Douihech,Ryan,SO-2,North Florida,3:46.48,Georgia Tech Invitational,Apr 19,2024
254,Hogan,Drew,SO-2,Utah State,3:46.52,Aggie Invitational,Apr 19,2024
255,Holtzen,Ryker,SO-2,Wyoming,3:46.53,Doug Max Invitational,Apr 28,2024
256,Quigley,Cooper,SO-2,Arizona,3:46.54,2024 Arizona Spring Break Fiesta,Mar 16,2024
257,Dworak,Jason,JR-3,Indiana State,3:46.55,114th Drake Relays,Apr 24,2024
258,Maison,Sean,SR-4,Air Force,3:46.59,114th Drake Relays,Apr 24,2024
259,Morris,Graydon,SO-2,TCU,3:46.62,Texas A&M Invite,Mar 23,2024
260,Helker,Jed,JR-3,Cincinnati,3:46.63,Wake Forest Invitational,Apr 19,2024
261,Metcalf,Elliot,JR-3,Rice,3:46.64,The 41st Victor Lopez Classic,Mar 21,2024
262,Blignaut,Juwan,JR-3,ULM,3:46.68,Joe Walker Invitational,Apr 5,2024
263,Baublitz,Garrett,SR-4,Navy,3:46.74,Virginia Challenge,Apr 19,2024
264,Merrick,William,JR-3,Illinois,3:46.75,Gary Wieneke Memorial,Apr 13,2024
264,Banta,Cal,JR-3,Colorado St.,3:46.75,2024 Bryan Clay Invitational,Apr 11,2024
266,Amicon,Derek,JR-3,Cornell,3:46.77,Virginia Challenge,Apr 19,2024
266,St. John,Walker,FR-1,North Carolina,3:46.77,Raleigh Relays,Mar 28,2024
268,Bowers,Jason,SO-2,East Tenn. St.,3:46.82,Charlotte 49er Classic,Mar 14,2024
269,Collins,Myles,JR-3,Georgia Tech,3:46.91,Georgia Tech Invitational,Apr 19,2024
270,Winders,Silas,JR-3,Iowa State,3:46.93,2024 Bryan Clay Invitational,Apr 11,2024
271,Hill,Ian,SO-2,Michigan,3:46.94,Wake Forest Invitational,Apr 19,2024
271,Pickren,Spencer,JR-3,Cal Poly,3:46.94,2024 Bryan Clay Invitational,Apr 11,2024
273,Haas,Kevin,JR-3,Penn State,3:46.95,Virginia Challenge,Apr 19,2024
273,Katz,Calvin,JR-3,Yale,3:46.95,Wake Forest Invitational,Apr 19,2024
275,Laidlaw,Sean,SR-4,Georgetown,3:46.97,Virginia Challenge,Apr 19,2024
276,Mireles,Michael,JR-3,UCLA,3:47.01,UCLA vs. USC Dual 2024,Apr 27,2024
277,Amell,Tristan,FR-1,UCLA,3:47.02,UCLA vs. USC Dual 2024,Apr 27,2024
278,Chelangam,Abraham,FR-1,Oral Roberts,3:47.04,John McDonnell Invitational,Apr 18,2024
278,Dawson,Azaan,SO-2,Virginia Tech,3:47.04,Wake Forest Invitational,Apr 19,2024
278,Rodriguez,Damian,JR-3,DePaul,3:47.04,2024 Bryan Clay Invitational,Apr 11,2024
281,Chirchir,Vincent,FR-1,New Mexico,3:47.05,New Mexico Spring Invitational,Mar 23,2024
282,Cheruiyot,Ernest,FR-1,Texas Tech,3:47.06,Masked Rider Open,Mar 22,2024
283,DeCambre,Dylan,FR-1,Virginia Tech,3:47.09,2024 Colonial Relays,Apr 4,2024
284,King,Braden,SO-2,Yale,3:47.11,Wake Forest Invitational,Apr 19,2024
285,Arrambide,Alexander,FR-1,Georgia Tech,3:47.14,Georgia Tech Invitational,Apr 19,2024
